1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1990, jungle, wythers:bamboo_jungle_swamp, MONSTER, minecraft:slime, 10, 1, 1
1991, jungle, wythers:bamboo_jungle_swamp, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1992, jungle, wythers:bamboo_jungle_swamp, CREATURE, minecraft:pig, 10, 4, 4
1993, jungle, wythers:bamboo_jungle_swamp, CREATURE, minecraft:chicken, 10, 4, 4
1994, jungle, wythers:bamboo_jungle_swamp, CREATURE, minecraft:frog, 10, 2, 5
1995, jungle, wythers:bamboo_jungle_swamp, CREATURE, whisperwoods:wisp, 13, 1, 3
1996, jungle, wythers:bamboo_jungle_swamp, AMBIENT, minecraft:bat, 10, 8, 8
1997, jungle, wythers:bamboo_jungle_swamp, AMBIENT, whisperwoods:moth, 10, 1, 3
1998, jungle, wythers:bamboo_jungle_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1999, jungle, wythers:flooded_rainforest, MONSTER, minecraft:spider, 80, 4, 4
2000, jungle, wythers:flooded_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
2001, jungle, wythers:flooded_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2002, jungle, wythers:flooded_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
2003, jungle, wythers:flooded_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
2004, jungle, wythers:flooded_rainforest, MONSTER, minecraft:slime, 80, 4, 4
2005, jungle, wythers:flooded_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
2006, jungle, wythers:flooded_rainforest, MONSTER, minecraft:witch, 5, 1, 1
2007, jungle, wythers:flooded_rainforest, MONSTER, minecraft:ocelot, 10, 1, 3
2008, jungle, wythers:flooded_rainforest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2009, jungle, wythers:flooded_rainforest, CREATURE, minecraft:frog, 10, 2, 5
2010, jungle, wythers:flooded_rainforest, CREATURE, minecraft:pig, 10, 4, 4
2011, jungle, wythers:flooded_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
2012, jungle, wythers:flooded_rainforest, CREATURE, minecraft:chicken, 10, 4, 4
2013, jungle, wythers:flooded_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
2014, jungle, wythers:flooded_rainforest, CREATURE, minecraft:panda, 10, 1, 2
2015, jungle, wythers:flooded_rainforest, CREATURE, whisperwoods:wisp, 13, 1, 3
2016, jungle, wythers:flooded_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
2017, jungle, wythers:flooded_rainforest, AMBIENT, whisperwoods:moth, 10, 1, 3
2018, jungle, wythers:flooded_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2019, jungle, wythers:flooded_rainforest, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
2020, jungle, wythers:flooded_rainforest, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
2021, jungle, wythers:flooded_rainforest, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
2022, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:spider, 80, 4, 4
2023, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:zombie, 80, 4, 4
2024, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2025, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
2026, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:creeper, 80, 4, 4
2027, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:slime, 80, 4, 4
2028, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2029, none, wythers:snowy_thermal_taiga, MONSTER, minecraft:witch, 5, 1, 1
2030, none, wythers:snowy_thermal_taiga, CREATURE, minecraft:goat, 12, 4, 4
2031, none, wythers:snowy_thermal_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2032, none, wythers:snowy_thermal_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2033, none, wythers:snowy_thermal_taiga, CREATURE, minecraft:fox, 10, 2, 4
2034, none, wythers:snowy_thermal_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2035, none, wythers:snowy_thermal_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2036, swamp, wythers:thermal_taiga, MONSTER, minecraft:spider, 80, 4, 4
2037, swamp, wythers:thermal_taiga, MONSTER, minecraft:zombie, 80, 4, 4
2038, swamp, wythers:thermal_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2039, swamp, wythers:thermal_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
2040, swamp, wythers:thermal_taiga, MONSTER, minecraft:creeper, 80, 4, 4
2041, swamp, wythers:thermal_taiga, MONSTER, minecraft:slime, 80, 4, 4
2042, swamp, wythers:thermal_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2043, swamp, wythers:thermal_taiga, MONSTER, minecraft:witch, 5, 1, 1
2044, swamp, wythers:thermal_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2045, swamp, wythers:thermal_taiga, CREATURE, minecraft:goat, 12, 4, 4
2046, swamp, wythers:thermal_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2047, swamp, wythers:thermal_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2048, swamp, wythers:thermal_taiga, CREATURE, minecraft:fox, 10, 2, 4
2049, swamp, wythers:thermal_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2050, swamp, wythers:thermal_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2051, extreme_hills, wythers:highlands, MONSTER, minecraft:spider, 80, 4, 4
2052, extreme_hills, wythers:highlands, MONSTER, minecraft:zombie, 80, 4, 4
2053, extreme_hills, wythers:highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2054, extreme_hills, wythers:highlands, MONSTER, minecraft:skeleton, 80, 4, 4
2055, extreme_hills, wythers:highlands, MONSTER, minecraft:creeper, 80, 4, 4
2056, extreme_hills, wythers:highlands, MONSTER, minecraft:slime, 80, 4, 4
2057, extreme_hills, wythers:highlands, MONSTER, minecraft:enderman, 5, 1, 4
2058, extreme_hills, wythers:highlands, MONSTER, minecraft:witch, 5, 1, 1
2059, extreme_hills, wythers:highlands, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2060, extreme_hills, wythers:highlands, CREATURE, minecraft:sheep, 12, 4, 4
2061, extreme_hills, wythers:highlands, CREATURE, minecraft:pig, 10, 4, 4
2062, extreme_hills, wythers:highlands, CREATURE, minecraft:chicken, 10, 4, 4
2063, extreme_hills, wythers:highlands, CREATURE, minecraft:cow, 10, 4, 4
2064, extreme_hills, wythers:highlands, CREATURE, minecraft:horse, 10, 2, 6
2065, extreme_hills, wythers:highlands, CREATURE, minecraft:donkey, 10, 1, 3
2066, extreme_hills, wythers:highlands, AMBIENT, minecraft:bat, 10, 8, 8
2067, extreme_hills, wythers:highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2068, taiga, wythers:forested_highlands, MONSTER, minecraft:spider, 80, 4, 4
2069, taiga, wythers:forested_highlands, MONSTER, minecraft:zombie, 80, 4, 4
2070, taiga, wythers:forested_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2071, taiga, wythers:forested_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
2072, taiga, wythers:forested_highlands, MONSTER, minecraft:creeper, 80, 4, 4
2073, taiga, wythers:forested_highlands, MONSTER, minecraft:slime, 80, 4, 4
2074, taiga, wythers:forested_highlands, MONSTER, minecraft:enderman, 5, 1, 4
2075, taiga, wythers:forested_highlands, MONSTER, minecraft:witch, 5, 1, 1
2076, taiga, wythers:forested_highlands, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2077, taiga, wythers:forested_highlands, CREATURE, minecraft:sheep, 12, 4, 4
2078, taiga, wythers:forested_highlands, CREATURE, minecraft:pig, 10, 4, 4
2079, taiga, wythers:forested_highlands, CREATURE, minecraft:chicken, 10, 4, 4
2080, taiga, wythers:forested_highlands, CREATURE, minecraft:cow, 10, 4, 4
2081, taiga, wythers:forested_highlands, CREATURE, minecraft:wolf, 10, 4, 4
2082, taiga, wythers:forested_highlands, CREATURE, minecraft:rabbit, 10, 2, 3
2083, taiga, wythers:forested_highlands, CREATURE, minecraft:fox, 10, 2, 4
2084, taiga, wythers:forested_highlands, AMBIENT, minecraft:bat, 10, 8, 8
2085, taiga, wythers:forested_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2086, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:spider, 80, 4, 4
2087, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:zombie, 80, 4, 4
2088, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
2089, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
2090, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:creeper, 80, 4, 4
2091, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:slime, 80, 4, 4
2092, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
2093, extreme_hills, wythers:cool_stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
2094, extreme_hills, wythers:cool_stony_peaks, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2095, extreme_hills, wythers:cool_stony_peaks, AMBIENT, minecraft:bat, 10, 8, 8
2096, extreme_hills, wythers:cool_stony_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2097, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:spider, 80, 4, 4
2098, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:zombie, 80, 4, 4
2099, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2100, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:skeleton, 80, 4, 4
2101, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:creeper, 80, 4, 4
2102, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:slime, 80, 4, 4
2103, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:enderman, 5, 1, 4
2104, jungle, wythers:highland_tropical_rainforest, MONSTER, minecraft:witch, 5, 1, 1
2105, jungle, wythers:highland_tropical_rainforest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2106, jungle, wythers:highland_tropical_rainforest, CREATURE, minecraft:frog, 10, 2, 5
2107, jungle, wythers:highland_tropical_rainforest, CREATURE, minecraft:parrot, 40, 1, 2
2108, jungle, wythers:highland_tropical_rainforest, CREATURE, minecraft:panda, 10, 1, 2
2109, jungle, wythers:highland_tropical_rainforest, AMBIENT, minecraft:bat, 10, 8, 8
2110, jungle, wythers:highland_tropical_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2111, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:spider, 80, 4, 4
2112, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:zombie, 80, 4, 4
2113, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2114, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
2115, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:creeper, 80, 4, 4
2116, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:slime, 80, 4, 4
2117, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:enderman, 5, 1, 4
2118, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:witch, 5, 1, 1
2119, extreme_hills, wythers:huangshan_highlands, MONSTER, minecraft:ocelot, 10, 1, 1
2120, extreme_hills, wythers:huangshan_highlands, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2121, extreme_hills, wythers:huangshan_highlands, CREATURE, minecraft:goat, 12, 4, 4
2122, extreme_hills, wythers:huangshan_highlands, CREATURE, minecraft:panda, 80, 1, 2
2123, extreme_hills, wythers:huangshan_highlands, CREATURE, minecraft:fox, 20, 2, 4
2124, extreme_hills, wythers:huangshan_highlands, AMBIENT, minecraft:bat, 10, 8, 8
2125, extreme_hills, wythers:huangshan_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2126, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:spider, 80, 4, 4
2127, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:zombie, 80, 4, 4
2128, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2129, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2130, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:creeper, 80, 4, 4
2131, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:slime, 80, 4, 4
2132, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:enderman, 5, 1, 4
2133, forest, wythers:eucalyptus_deanei_forest, MONSTER, minecraft:witch, 5, 1, 1
2134, forest, wythers:eucalyptus_deanei_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
2135, forest, wythers:eucalyptus_deanei_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2136, forest, wythers:eucalyptus_deanei_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
2137, forest, wythers:eucalyptus_deanei_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
2138, forest, wythers:eucalyptus_deanei_forest, CREATURE, hexerei:crow, 20, 2, 5
2139, forest, wythers:eucalyptus_deanei_forest, AMBIENT, minecraft:bat, 10, 8, 8
2140, forest, wythers:eucalyptus_deanei_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
2141, forest, wythers:eucalyptus_deanei_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2142, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:spider, 80, 4, 4
2143, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:zombie, 80, 4, 4
2144, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2145, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:skeleton, 80, 4, 4
2146, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:creeper, 80, 4, 4
2147, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:slime, 80, 4, 4
2148, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:enderman, 5, 1, 4
2149, savanna, wythers:eucalyptus_woodland, MONSTER, minecraft:witch, 5, 1, 1
2150, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:rabbit, 10, 2, 6
2151, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:cow, 10, 4, 4
2152, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:horse, 10, 2, 6
2153, savanna, wythers:eucalyptus_woodland, CREATURE, minecraft:donkey, 10, 1, 3
2154, savanna, wythers:eucalyptus_woodland, AMBIENT, minecraft:bat, 10, 8, 8
2155, savanna, wythers:eucalyptus_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2156, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:spider, 80, 4, 4
2157, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:zombie, 80, 4, 4
2158, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2159, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:skeleton, 80, 4, 4
2160, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:creeper, 80, 4, 4
2161, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:slime, 80, 4, 4
2162, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:enderman, 5, 1, 4
2163, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, minecraft:witch, 5, 1, 1
2164, jungle, wythers:sparse_eucalyptus_woodland, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2165, jungle, wythers:sparse_eucalyptus_woodland, CREATURE, minecraft:rabbit, 10, 2, 6
2166, jungle, wythers:sparse_eucalyptus_woodland, CREATURE, minecraft:cow, 10, 4, 4
2167, jungle, wythers:sparse_eucalyptus_woodland, CREATURE, minecraft:horse, 10, 2, 6
2168, jungle, wythers:sparse_eucalyptus_woodland, CREATURE, minecraft:donkey, 10, 1, 3
2169, jungle, wythers:sparse_eucalyptus_woodland, AMBIENT, minecraft:bat, 10, 8, 8
2170, jungle, wythers:sparse_eucalyptus_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2171, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:spider, 80, 4, 4
2172, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:zombie, 80, 4, 4
2173, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2174, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:skeleton, 80, 4, 4
2175, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:creeper, 80, 4, 4
2176, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:slime, 80, 4, 4
2177, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:enderman, 5, 1, 4
2178, savanna, wythers:eucalyptus_salubris_woodland, MONSTER, minecraft:witch, 5, 1, 1
2179, savanna, wythers:eucalyptus_salubris_woodland, CREATURE, minecraft:rabbit, 10, 2, 6
2180, savanna, wythers:eucalyptus_salubris_woodland, AMBIENT, minecraft:bat, 10, 8, 8
2181, savanna, wythers:eucalyptus_salubris_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2182, badlands, wythers:outback_desert, MONSTER, minecraft:spider, 80, 4, 4
2183, badlands, wythers:outback_desert, MONSTER, minecraft:zombie, 80, 4, 4
2184, badlands, wythers:outback_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
2185, badlands, wythers:outback_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2186, badlands, wythers:outback_desert, MONSTER, minecraft:creeper, 80, 4, 4
2187, badlands, wythers:outback_desert, MONSTER, minecraft:slime, 80, 4, 4
2188, badlands, wythers:outback_desert, MONSTER, minecraft:enderman, 5, 1, 4
2189, badlands, wythers:outback_desert, MONSTER, minecraft:witch, 5, 1, 1
2190, badlands, wythers:outback_desert, CREATURE, minecraft:rabbit, 10, 2, 6
2191, badlands, wythers:outback_desert, CREATURE, minecraft:cow, 10, 4, 4
2192, badlands, wythers:outback_desert, CREATURE, minecraft:llama, 10, 4, 4
2193, badlands, wythers:outback_desert, CREATURE, minecraft:horse, 10, 2, 6
2194, badlands, wythers:outback_desert, CREATURE, minecraft:donkey, 10, 1, 3
2195, badlands, wythers:outback_desert, CREATURE, minecraft:wolf, 10, 4, 4
2196, badlands, wythers:outback_desert, AMBIENT, minecraft:bat, 10, 8, 8
2197, badlands, wythers:outback_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2198, badlands, wythers:outback, MONSTER, minecraft:spider, 80, 4, 4
2199, badlands, wythers:outback, MONSTER, minecraft:zombie, 80, 4, 4
2200, badlands, wythers:outback, MONSTER, minecraft:zombie_villager, 10, 1, 1
2201, badlands, wythers:outback, MONSTER, minecraft:skeleton, 80, 4, 4
2202, badlands, wythers:outback, MONSTER, minecraft:creeper, 80, 4, 4
2203, badlands, wythers:outback, MONSTER, minecraft:slime, 80, 4, 4
2204, badlands, wythers:outback, MONSTER, minecraft:enderman, 5, 1, 4
2205, badlands, wythers:outback, MONSTER, minecraft:witch, 5, 1, 1
2206, badlands, wythers:outback, CREATURE, minecraft:rabbit, 10, 2, 3
2207, badlands, wythers:outback, CREATURE, minecraft:cow, 10, 4, 4
2208, badlands, wythers:outback, CREATURE, minecraft:horse, 10, 2, 6
2209, badlands, wythers:outback, CREATURE, minecraft:donkey, 10, 1, 3
2210, badlands, wythers:outback, CREATURE, minecraft:wolf, 10, 4, 4
2211, badlands, wythers:outback, AMBIENT, minecraft:bat, 10, 8, 8
2212, badlands, wythers:outback, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2213, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:spider, 80, 4, 4
2214, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:zombie, 80, 4, 4
2215, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2216, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
2217, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:creeper, 80, 4, 4
2218, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:slime, 80, 4, 4
2219, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2220, taiga, wythers:deep_snowy_taiga, MONSTER, minecraft:witch, 5, 1, 1
2221, taiga, wythers:deep_snowy_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2222, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:sheep, 12, 4, 4
2223, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:pig, 10, 4, 4
2224, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:chicken, 10, 4, 4
2225, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:cow, 10, 4, 4
2226, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2227, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2228, taiga, wythers:deep_snowy_taiga, CREATURE, minecraft:fox, 10, 2, 4
2229, taiga, wythers:deep_snowy_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2230, taiga, wythers:deep_snowy_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2231, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:spider, 80, 4, 4
2232, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
2233, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2234, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2235, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
2236, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:slime, 80, 4, 4
2237, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
2238, forest, wythers:autumnal_flower_forest, MONSTER, minecraft:witch, 5, 1, 1
2239, forest, wythers:autumnal_flower_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
2240, forest, wythers:autumnal_flower_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2241, forest, wythers:autumnal_flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
2242, forest, wythers:autumnal_flower_forest, CREATURE, minecraft:pig, 10, 4, 4
2243, forest, wythers:autumnal_flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
2244, forest, wythers:autumnal_flower_forest, CREATURE, minecraft:cow, 10, 4, 4
2245, forest, wythers:autumnal_flower_forest, CREATURE, minecraft:wolf, 10, 4, 4
2246, forest, wythers:autumnal_flower_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
2247, forest, wythers:autumnal_flower_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
2248, forest, wythers:autumnal_flower_forest, CREATURE, hexerei:crow, 20, 2, 5
2249, forest, wythers:autumnal_flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
2250, forest, wythers:autumnal_flower_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
